order_id,order_date,customer_id,region,product_name,category,quantity,unit_price,discount_rate,sales,profit,month
11624,2025-07-07,C1205,South,USB-C Cable,Accessories,1,11.99,0.0,11.99,3.42,2025-07
11625,2025-07-07,C1197,North,USB-C Cable,Accessories,3,11.13,0.0,33.39,13.21,2025-07
11626,2025-07-07,C1208,East,Laptop Sleeve,Accessories,4,16.59,0.0,66.36,29.42,2025-07
11627,2025-07-07,C1237,South,USB-C Cable,Accessories,2,11.71,0.0,23.42,9.71,2025-07
11628,2025-07-08,C1281,East,Notebook Pack,Stationery,4,7.52,0.0,30.08,15.78,2025-07
11629,2025-07-08,C1288,East,Bluetooth Speaker,Electronics,2,41.8,0.0,83.6,26.26,2025-07
11630,2025-07-08,C1261,South,Monitor Stand,Furniture,1,37.03,0.0,37.03,13.41,2025-07
11631,2025-07-08,C1095,East,Wireless Mouse,Accessories,5,24.7,0.0,123.5,53.82,2025-07
11632,2025-07-08,C1144,North,Monitor Stand,Furniture,2,36.71,0.0,73.42,27.61,2025-07
11633,2025-07-08,C1015,North,Office Chair,Furniture,2,115.24,0.05,218.96,82.33,2025-07
11634,2025-07-09,C1120,North,Wireless Mouse,Accessories,2,26.74,0.1,48.13,21.56,2025-07
11635,2025-07-09,C1297,North,Monitor Stand,Furniture,2,40.92,0.1,73.66,26.56,2025-07
11636,2025-07-09,C1015,North,Wireless Mouse,Accessories,3,24.24,0.0,72.72,32.25,2025-07
11637,2025-07-09,C1292,West,Laptop Sleeve,Accessories,5,17.07,0.0,85.35,37.09,2025-07
11638,2025-07-09,C1258,West,Wireless Mouse,Accessories,3,23.88,0.0,71.64,31.19,2025-07
11639,2025-07-09,C1130,East,Laptop Sleeve,Accessories,3,18.38,0.0,55.14,23.03,2025-07
11640,2025-07-09,C1234,West,Monitor Stand,Furniture,3,36.26,0.0,108.78,41.17,2025-07
11641,2025-07-09,C1045,South,Desk Lamp,Furniture,1,31.16,0.0,31.16,9.86,2025-07
11642,2025-07-10,C1103,East,USB-C Cable,Accessories,1,12.61,0.0,12.61,4.87,2025-07
11643,2025-07-10,C1294,West,Office Chair,Furniture,4,127.21,0.0,508.84,192.94,2025-07
11644,2025-07-10,C1141,West,Office Chair,Furniture,5,110.99,0.0,554.95,209.76,2025-07
11645,2025-07-10,C1207,North,Printer Ink,Electronics,3,29.02,0.15,74.0,22.09,2025-07
11646,2025-07-10,C1240,North,Water Bottle,Lifestyle,2,14.22,0.15,24.17,11.36,2025-07
11647,2025-07-10,C1203,West,Bluetooth Speaker,Electronics,6,45.8,0.0,274.8,87.5,2025-07
11648,2025-07-10,C1009,West,Monitor Stand,Furniture,3,35.42,0.0,106.26,40.24,2025-07
11649,2025-07-10,C1041,West,Laptop Sleeve,Accessories,3,17.95,0.0,53.85,23.01,2025-07
11650,2025-07-10,C1143,West,USB-C Cable,Accessories,3,11.88,0.0,35.64,15.73,2025-07
11651,2025-07-11,C1050,East,Laptop Sleeve,Accessories,2,17.8,0.05,33.82,13.66,2025-07
11652,2025-07-11,C1244,South,Wireless Mouse,Accessories,2,26.99,0.05,51.28,21.31,2025-07
11653,2025-07-11,C1231,South,Wireless Mouse,Accessories,3,26.62,0.0,79.86,34.53,2025-07
11654,2025-07-11,C1224,South,Water Bottle,Lifestyle,6,14.29,0.0,85.74,42.01,2025-07
11655,2025-07-11,C1287,South,Laptop Sleeve,Accessories,4,16.86,0.0,67.44,28.95,2025-07
11656,2025-07-11,C1050,West,Desk Lamp,Furniture,2,34.19,0.0,68.38,25.68,2025-07
11657,2025-07-11,C1266,South,Laptop Sleeve,Accessories,4,17.02,0.0,68.08,28.99,2025-07
11658,2025-07-11,C1219,West,Desk Lamp,Furniture,3,32.79,0.05,93.45,33.63,2025-07
11659,2025-07-11,C1069,East,Bluetooth Speaker,Electronics,3,47.56,0.1,128.41,40.19,2025-07
11660,2025-07-11,C1124,East,Water Bottle,Lifestyle,2,14.72,0.05,27.97,13.29,2025-07
11661,2025-07-11,C1142,West,Laptop Sleeve,Accessories,5,18.38,0.0,91.9,39.8,2025-07
11662,2025-07-12,C1293,East,Wireless Mouse,Accessories,2,24.6,0.0,49.2,21.05,2025-07
11663,2025-07-12,C1212,South,Desk Lamp,Furniture,3,33.11,0.15,84.43,30.47,2025-07
11664,2025-07-12,C1025,East,Notebook Pack,Stationery,2,7.8,0.1,14.04,7.24,2025-07
11665,2025-07-12,C1251,West,Laptop Sleeve,Accessories,2,18.63,0.0,37.26,15.34,2025-07
11666,2025-07-12,C1213,West,Laptop Sleeve,Accessories,4,17.43,0.0,69.72,30.29,2025-07
11667,2025-07-12,C1195,North,Bluetooth Speaker,Electronics,4,44.3,0.0,177.2,55.98,2025-07
11668,2025-07-13,C1103,South,Printer Ink,Electronics,4,29.26,0.1,105.34,32.55,2025-07
11669,2025-07-13,C1266,West,Water Bottle,Lifestyle,4,15.58,0.0,62.32,30.11,2025-07
11670,2025-07-13,C1074,East,Wireless Mouse,Accessories,4,23.72,0.0,94.88,40.71,2025-07
11671,2025-07-13,C1042,South,Laptop Sleeve,Accessories,3,17.3,0.0,51.9,22.88,2025-07
11672,2025-07-13,C1230,East,Notebook Pack,Stationery,3,7.36,0.0,22.08,10.38,2025-07
11673,2025-07-14,C1025,West,Notebook Pack,Stationery,1,7.67,0.0,7.67,3.21,2025-07
11674,2025-07-14,C1264,North,Printer Ink,Electronics,7,26.65,0.0,186.55,58.28,2025-07
11675,2025-07-14,C1206,East,Wireless Mouse,Accessories,6,25.17,0.0,151.02,67.96,2025-07
11676,2025-07-14,C1129,West,USB-C Cable,Accessories,3,11.07,0.0,33.21,14.7,2025-07
11677,2025-07-14,C1254,East,Notebook Pack,Stationery,3,8.53,0.0,25.59,13.54,2025-07
11678,2025-07-14,C1225,South,USB-C Cable,Accessories,3,11.07,0.0,33.21,13.64,2025-07
11679,2025-07-14,C1153,North,Office Chair,Furniture,1,116.74,0.0,116.74,42.47,2025-07
11680,2025-07-14,C1183,North,Bluetooth Speaker,Electronics,4,42.28,0.0,169.12,53.85,2025-07
11681,2025-07-14,C1014,North,Water Bottle,Lifestyle,1,15.41,0.0,15.41,7.67,2025-07
11682,2025-07-15,C1243,West,Laptop Sleeve,Accessories,3,17.67,0.0,53.01,23.83,2025-07
11683,2025-07-15,C1012,West,Office Chair,Furniture,3,119.93,0.1,323.81,122.4,2025-07
11684,2025-07-15,C1030,East,Bluetooth Speaker,Electronics,3,48.29,0.0,144.87,45.55,2025-07
11685,2025-07-15,C1252,South,Monitor Stand,Furniture,2,40.39,0.0,80.78,30.57,2025-07
11686,2025-07-15,C1102,East,Office Chair,Furniture,4,116.17,0.0,464.68,175.19,2025-07
11687,2025-07-15,C1155,North,Monitor Stand,Furniture,2,38.0,0.05,72.2,26.78,2025-07
11688,2025-07-15,C1016,West,Monitor Stand,Furniture,5,35.09,0.0,175.45,66.52,2025-07
11689,2025-07-15,C1230,West,Printer Ink,Electronics,3,29.51,0.0,88.53,26.93,2025-07
11690,2025-07-15,C1093,South,Laptop Sleeve,Accessories,2,17.24,0.0,34.48,14.38,2025-07
11691,2025-07-15,C1238,North,USB-C Cable,Accessories,1,12.66,0.0,12.66,3.91,2025-07
11692,2025-07-16,C1278,North,USB-C Cable,Accessories,3,12.9,0.0,38.7,15.44,2025-07
11693,2025-07-16,C1071,North,Laptop Sleeve,Accessories,2,16.84,0.0,33.68,14.48,2025-07
11694,2025-07-16,C1147,West,Bluetooth Speaker,Electronics,3,44.48,0.0,133.44,41.96,2025-07
11695,2025-07-16,C1174,East,Monitor Stand,Furniture,1,38.32,0.0,38.32,14.13,2025-07
11696,2025-07-16,C1070,West,Desk Lamp,Furniture,5,30.35,0.0,151.75,55.99,2025-07
11697,2025-07-16,C1242,West,Office Chair,Furniture,6,122.58,0.05,698.71,263.84,2025-07
11698,2025-07-16,C1285,East,Notebook Pack,Stationery,4,7.94,0.0,31.76,16.38,2025-07
11699,2025-07-16,C1132,East,Bluetooth Speaker,Electronics,4,42.22,0.0,168.88,52.65,2025-07
11700,2025-07-16,C1095,North,Printer Ink,Electronics,2,28.05,0.0,56.1,16.22,2025-07
11701,2025-07-16,C1060,South,Laptop Sleeve,Accessories,2,19.21,0.0,38.42,16.5,2025-07
11702,2025-07-17,C1056,West,Water Bottle,Lifestyle,1,16.16,0.0,16.16,6.38,2025-07
11703,2025-07-17,C1205,North,Desk Lamp,Furniture,2,30.58,0.0,61.16,23.05,2025-07
11704,2025-07-17,C1084,North,Wireless Mouse,Accessories,1,24.46,0.0,24.46,9.4,2025-07
11705,2025-07-17,C1149,East,Notebook Pack,Stationery,5,7.43,0.0,37.15,20.02,2025-07
11706,2025-07-17,C1291,North,Monitor Stand,Furniture,4,38.14,0.0,152.56,56.92,2025-07
11707,2025-07-17,C1084,South,Wireless Mouse,Accessories,2,25.79,0.0,51.58,22.7,2025-07
11708,2025-07-17,C1056,South,USB-C Cable,Accessories,4,12.45,0.0,49.8,21.87,2025-07
11709,2025-07-17,C1003,South,Wireless Mouse,Accessories,1,26.82,0.0,26.82,10.49,2025-07
11710,2025-07-18,C1076,South,Notebook Pack,Stationery,6,7.54,0.0,45.24,24.82,2025-07
11711,2025-07-18,C1062,East,Desk Lamp,Furniture,2,32.95,0.0,65.9,24.01,2025-07
11712,2025-07-18,C1150,North,USB-C Cable,Accessories,3,11.34,0.0,34.02,13.51,2025-07
11713,2025-07-18,C1170,East,Desk Lamp,Furniture,6,34.34,0.0,206.04,77.95,2025-07
11714,2025-07-18,C1191,West,Monitor Stand,Furniture,1,37.36,0.0,37.36,12.52,2025-07
11715,2025-07-18,C1151,East,Notebook Pack,Stationery,1,7.66,0.0,7.66,3.82,2025-07
11716,2025-07-18,C1018,East,Desk Lamp,Furniture,1,33.8,0.0,33.8,12.55,2025-07
11717,2025-07-18,C1209,West,Laptop Sleeve,Accessories,5,17.98,0.1,80.91,34.5,2025-07
11718,2025-07-18,C1092,North,Office Chair,Furniture,4,114.87,0.0,459.48,172.76,2025-07
11719,2025-07-19,C1132,West,Laptop Sleeve,Accessories,3,17.3,0.0,51.9,21.64,2025-07
11720,2025-07-19,C1245,West,Wireless Mouse,Accessories,3,26.98,0.0,80.94,36.24,2025-07
11721,2025-07-19,C1242,East,Wireless Mouse,Accessories,2,26.18,0.0,52.36,21.95,2025-07
11722,2025-07-19,C1237,South,Wireless Mouse,Accessories,5,25.02,0.0,125.1,54.45,2025-07
11723,2025-07-19,C1106,South,Office Chair,Furniture,4,121.49,0.0,485.96,184.25,2025-07
11724,2025-07-19,C1022,West,Notebook Pack,Stationery,4,7.89,0.0,31.56,16.58,2025-07
11725,2025-07-19,C1080,North,Printer Ink,Electronics,2,28.45,0.0,56.9,17.11,2025-07
11726,2025-07-19,C1156,East,Monitor Stand,Furniture,1,40.85,0.0,40.85,14.85,2025-07
11727,2025-07-19,C1064,South,Wireless Mouse,Accessories,1,24.24,0.0,24.24,9.74,2025-07
11728,2025-07-19,C1228,West,USB-C Cable,Accessories,6,12.35,0.0,74.1,31.53,2025-07
11729,2025-07-19,C1011,East,Desk Lamp,Furniture,3,33.07,0.0,99.21,37.5,2025-07
11730,2025-07-19,C1131,North,Wireless Mouse,Accessories,2,25.35,0.0,50.7,22.6,2025-07
11731,2025-07-19,C1136,South,Water Bottle,Lifestyle,4,15.23,0.0,60.92,30.06,2025-07
11732,2025-07-20,C1129,West,Printer Ink,Electronics,3,29.78,0.0,89.34,27.19,2025-07
11733,2025-07-20,C1216,West,Office Chair,Furniture,1,124.01,0.0,124.01,46.92,2025-07
11734,2025-07-20,C1018,North,Bluetooth Speaker,Electronics,3,47.25,0.0,141.75,44.93,2025-07
11735,2025-07-20,C1102,North,Laptop Sleeve,Accessories,6,17.68,0.0,106.08,45.86,2025-07
11736,2025-07-20,C1046,West,USB-C Cable,Accessories,4,12.12,0.0,48.48,21.36,2025-07
11737,2025-07-20,C1199,North,Desk Lamp,Furniture,4,31.29,0.1,112.64,41.08,2025-07
11738,2025-07-20,C1188,South,Notebook Pack,Stationery,3,8.48,0.0,25.44,12.35,2025-07
11739,2025-07-20,C1138,East,Monitor Stand,Furniture,3,37.93,0.0,113.79,42.58,2025-07
11740,2025-07-20,C1281,East,USB-C Cable,Accessories,2,12.44,0.0,24.88,9.35,2025-07
11741,2025-07-20,C1129,North,Wireless Mouse,Accessories,4,23.16,0.0,92.64,40.78,2025-07
11742,2025-07-20,C1246,East,Water Bottle,Lifestyle,2,14.68,0.0,29.36,14.31,2025-07
11743,2025-07-20,C1084,West,Water Bottle,Lifestyle,1,14.64,0.1,13.18,6.42,2025-07
11744,2025-07-20,C1254,East,Printer Ink,Electronics,3,28.54,0.0,85.62,26.4,2025-07
11745,2025-07-21,C1069,South,Wireless Mouse,Accessories,3,25.36,0.15,64.67,28.98,2025-07
11746,2025-07-21,C1077,West,Printer Ink,Electronics,2,26.85,0.1,48.33,15.27,2025-07
11747,2025-07-21,C1134,North,Water Bottle,Lifestyle,2,15.3,0.05,29.07,13.87,2025-07
11748,2025-07-21,C1079,East,Wireless Mouse,Accessories,3,23.13,0.0,69.39,29.53,2025-07
11749,2025-07-21,C1061,East,Desk Lamp,Furniture,2,33.6,0.0,67.2,23.76,2025-07
11750,2025-07-21,C1259,North,Laptop Sleeve,Accessories,4,18.91,0.0,75.64,33.84,2025-07
11751,2025-07-21,C1069,East,Desk Lamp,Furniture,5,32.8,0.0,164.0,61.94,2025-07
11752,2025-07-21,C1174,South,USB-C Cable,Accessories,5,11.89,0.0,59.45,25.06,2025-07
11753,2025-07-21,C1031,North,Laptop Sleeve,Accessories,5,17.09,0.0,85.45,38.04,2025-07
11754,2025-07-21,C1224,East,Notebook Pack,Stationery,3,8.09,0.0,24.27,12.94,2025-07
11755,2025-07-21,C1201,West,Laptop Sleeve,Accessories,2,18.26,0.0,36.52,16.39,2025-07
11756,2025-07-22,C1115,West,Notebook Pack,Stationery,4,8.15,0.0,32.6,16.79,2025-07
11757,2025-07-22,C1027,West,Bluetooth Speaker,Electronics,3,41.87,0.1,113.05,34.94,2025-07
11758,2025-07-22,C1284,North,USB-C Cable,Accessories,3,12.06,0.05,34.37,14.52,2025-07
11759,2025-07-22,C1059,East,Desk Lamp,Furniture,2,30.14,0.0,60.28,22.4,2025-07
11760,2025-07-22,C1279,North,Office Chair,Furniture,1,112.14,0.0,112.14,42.6,2025-07
11761,2025-07-22,C1295,West,Office Chair,Furniture,3,115.98,0.0,347.94,131.67,2025-07
11762,2025-07-22,C1190,North,Desk Lamp,Furniture,4,31.1,0.0,124.4,45.66,2025-07
11763,2025-07-22,C1188,North,Bluetooth Speaker,Electronics,2,48.16,0.0,96.32,30.72,2025-07
11764,2025-07-22,C1244,West,Laptop Sleeve,Accessories,2,17.83,0.1,32.09,14.15,2025-07
11765,2025-07-22,C1146,North,Bluetooth Speaker,Electronics,1,48.26,0.0,48.26,14.83,2025-07
11766,2025-07-22,C1146,West,Notebook Pack,Stationery,4,7.74,0.0,30.96,15.76,2025-07
11767,2025-07-22,C1154,East,Monitor Stand,Furniture,2,38.42,0.0,76.84,27.65,2025-07
11768,2025-07-22,C1127,West,Office Chair,Furniture,3,125.94,0.0,377.82,142.17,2025-07
11769,2025-07-23,C1176,North,Printer Ink,Electronics,1,29.94,0.0,29.94,9.19,2025-07
11770,2025-07-23,C1062,South,Bluetooth Speaker,Electronics,1,41.78,0.0,41.78,12.78,2025-07
11771,2025-07-23,C1236,North,Office Chair,Furniture,2,125.58,0.0,251.16,93.99,2025-07
11772,2025-07-23,C1174,North,Bluetooth Speaker,Electronics,3,46.73,0.05,133.18,41.12,2025-07
11773,2025-07-23,C1054,North,Laptop Sleeve,Accessories,3,19.07,0.0,57.21,25.27,2025-07
11774,2025-07-23,C1095,East,Laptop Sleeve,Accessories,4,18.2,0.0,72.8,31.71,2025-07
11775,2025-07-23,C1291,West,USB-C Cable,Accessories,2,11.07,0.0,22.14,9.73,2025-07
11776,2025-07-23,C1265,West,USB-C Cable,Accessories,1,12.07,0.0,12.07,4.98,2025-07
11777,2025-07-23,C1181,North,Printer Ink,Electronics,4,27.78,0.0,111.12,34.89,2025-07
11778,2025-07-23,C1067,West,Notebook Pack,Stationery,1,8.6,0.05,8.17,2.99,2025-07
11779,2025-07-24,C1297,North,Water Bottle,Lifestyle,3,14.82,0.0,44.46,20.52,2025-07
11780,2025-07-24,C1133,North,Bluetooth Speaker,Electronics,2,48.32,0.0,96.64,29.43,2025-07
11781,2025-07-24,C1221,South,Bluetooth Speaker,Electronics,3,45.89,0.0,137.67,42.62,2025-07
11782,2025-07-24,C1297,East,Bluetooth Speaker,Electronics,2,42.84,0.0,85.68,26.89,2025-07
11783,2025-07-24,C1277,West,Notebook Pack,Stationery,3,7.48,0.05,21.32,11.61,2025-07
11784,2025-07-24,C1061,North,USB-C Cable,Accessories,3,12.53,0.0,37.59,15.9,2025-07
11785,2025-07-24,C1068,East,Desk Lamp,Furniture,2,30.18,0.0,60.36,21.69,2025-07
11786,2025-07-24,C1022,East,Laptop Sleeve,Accessories,3,18.82,0.0,56.46,23.94,2025-07
11787,2025-07-24,C1120,West,Wireless Mouse,Accessories,3,24.05,0.0,72.15,32.44,2025-07
11788,2025-07-24,C1238,East,Notebook Pack,Stationery,3,7.83,0.0,23.49,11.78,2025-07
11789,2025-07-24,C1010,North,Notebook Pack,Stationery,3,7.96,0.05,22.69,10.84,2025-07
11790,2025-07-24,C1048,East,Notebook Pack,Stationery,3,8.38,0.15,21.37,10.3,2025-07
11791,2025-07-24,C1145,West,Laptop Sleeve,Accessories,2,18.93,0.0,37.86,15.37,2025-07
11792,2025-07-25,C1162,West,Desk Lamp,Furniture,3,30.57,0.0,91.71,34.15,2025-07
11793,2025-07-25,C1176,South,Notebook Pack,Stationery,4,8.48,0.0,33.92,17.84,2025-07
11794,2025-07-25,C1087,East,Bluetooth Speaker,Electronics,3,46.82,0.0,140.46,43.42,2025-07
11795,2025-07-25,C1041,North,Desk Lamp,Furniture,2,31.54,0.0,63.08,22.91,2025-07
11796,2025-07-25,C1073,East,Bluetooth Speaker,Electronics,2,44.62,0.15,75.85,23.57,2025-07
11797,2025-07-25,C1274,West,Laptop Sleeve,Accessories,3,16.95,0.0,50.85,22.74,2025-07
11798,2025-07-25,C1031,West,Monitor Stand,Furniture,2,35.46,0.0,70.92,26.14,2025-07
11799,2025-07-25,C1032,West,Office Chair,Furniture,4,114.81,0.0,459.24,174.23,2025-07
11800,2025-07-25,C1173,North,Laptop Sleeve,Accessories,4,19.26,0.0,77.04,32.69,2025-07
11801,2025-07-25,C1229,North,Bluetooth Speaker,Electronics,3,44.75,0.0,134.25,42.12,2025-07
11802,2025-07-25,C1290,West,Bluetooth Speaker,Electronics,2,43.65,0.05,82.93,25.49,2025-07
11803,2025-07-25,C1033,South,Laptop Sleeve,Accessories,3,18.26,0.05,52.04,22.02,2025-07
11804,2025-07-25,C1135,West,Bluetooth Speaker,Electronics,3,42.04,0.0,126.12,40.19,2025-07
11805,2025-07-26,C1184,East,Wireless Mouse,Accessories,4,23.96,0.0,95.84,41.29,2025-07
11806,2025-07-26,C1271,East,Notebook Pack,Stationery,3,8.45,0.0,25.35,13.14,2025-07
11807,2025-07-26,C1045,North,Wireless Mouse,Accessories,3,23.24,0.0,69.72,30.59,2025-07
11808,2025-07-26,C1248,South,Notebook Pack,Stationery,3,8.28,0.1,22.36,10.53,2025-07
11809,2025-07-26,C1207,South,Notebook Pack,Stationery,5,8.45,0.1,38.02,20.19,2025-07
11810,2025-07-26,C1096,North,Notebook Pack,Stationery,2,7.99,0.0,15.98,8.65,2025-07
11811,2025-07-26,C1167,South,Bluetooth Speaker,Electronics,4,41.49,0.0,165.96,53.03,2025-07
11812,2025-07-26,C1002,West,Printer Ink,Electronics,4,29.03,0.0,116.12,35.84,2025-07
11813,2025-07-26,C1201,West,USB-C Cable,Accessories,4,11.92,0.0,47.68,21.4,2025-07
11814,2025-07-26,C1051,West,Printer Ink,Electronics,2,29.54,0.05,56.13,16.5,2025-07
11815,2025-07-26,C1067,West,Wireless Mouse,Accessories,5,25.38,0.05,120.56,54.19,2025-07
11816,2025-07-26,C1056,West,Laptop Sleeve,Accessories,4,18.02,0.0,72.08,31.65,2025-07
11817,2025-07-26,C1254,West,Office Chair,Furniture,3,124.5,0.0,373.5,141.89,2025-07
11818,2025-07-26,C1220,South,Bluetooth Speaker,Electronics,3,41.64,0.0,124.92,38.08,2025-07
11819,2025-07-26,C1214,North,Wireless Mouse,Accessories,5,24.84,0.0,124.2,55.23,2025-07
11820,2025-07-26,C1292,South,Laptop Sleeve,Accessories,1,16.7,0.05,15.86,6.73,2025-07
11821,2025-07-27,C1198,West,Laptop Sleeve,Accessories,2,18.63,0.0,37.26,14.78,2025-07
11822,2025-07-27,C1265,East,Wireless Mouse,Accessories,3,23.25,0.1,62.78,28.09,2025-07
11823,2025-07-27,C1152,South,Desk Lamp,Furniture,4,32.03,0.0,128.12,47.66,2025-07
11824,2025-07-27,C1258,West,Desk Lamp,Furniture,4,33.9,0.0,135.6,50.56,2025-07
11825,2025-07-27,C1102,West,Desk Lamp,Furniture,2,32.47,0.15,55.2,20.66,2025-07
11826,2025-07-27,C1211,North,Desk Lamp,Furniture,1,29.75,0.0,29.75,9.55,2025-07
11827,2025-07-27,C1244,West,Notebook Pack,Stationery,4,8.02,0.0,32.08,16.85,2025-07
11828,2025-07-27,C1270,West,Office Chair,Furniture,2,127.3,0.0,254.6,96.47,2025-07
11829,2025-07-27,C1217,East,Water Bottle,Lifestyle,2,14.62,0.0,29.24,14.13,2025-07
11830,2025-07-27,C1288,North,Laptop Sleeve,Accessories,3,17.54,0.0,52.62,21.97,2025-07
11831,2025-07-28,C1181,East,Desk Lamp,Furniture,2,32.81,0.0,65.62,23.58,2025-07
11832,2025-07-28,C1045,South,Bluetooth Speaker,Electronics,2,46.21,0.05,87.8,27.39,2025-07
11833,2025-07-28,C1144,North,Wireless Mouse,Accessories,3,25.3,0.0,75.9,33.92,2025-07
11834,2025-07-28,C1265,South,Office Chair,Furniture,2,125.06,0.0,250.12,93.38,2025-07
11835,2025-07-28,C1060,West,Notebook Pack,Stationery,3,8.53,0.0,25.59,13.87,2025-07
11836,2025-07-28,C1128,North,Bluetooth Speaker,Electronics,4,43.95,0.0,175.8,56.1,2025-07
11837,2025-07-28,C1069,West,Bluetooth Speaker,Electronics,5,43.0,0.0,215.0,67.1,2025-07
11838,2025-07-28,C1169,West,Office Chair,Furniture,2,119.01,0.0,238.02,89.81,2025-07
11839,2025-07-28,C1201,West,Monitor Stand,Furniture,2,40.78,0.0,81.56,30.58,2025-07
11840,2025-07-28,C1248,East,Wireless Mouse,Accessories,6,23.11,0.0,138.66,61.09,2025-07
11841,2025-07-29,C1123,North,Office Chair,Furniture,3,117.28,0.0,351.84,133.23,2025-07
11842,2025-07-29,C1204,South,Laptop Sleeve,Accessories,2,16.71,0.0,33.42,13.46,2025-07
11843,2025-07-29,C1183,South,Notebook Pack,Stationery,4,7.42,0.0,29.68,15.07,2025-07
11844,2025-07-29,C1021,North,Notebook Pack,Stationery,4,8.05,0.0,32.2,16.72,2025-07
11845,2025-07-29,C1284,West,Notebook Pack,Stationery,2,7.55,0.0,15.1,8.18,2025-07
11846,2025-07-29,C1090,East,Bluetooth Speaker,Electronics,2,48.29,0.1,86.92,27.26,2025-07
11847,2025-07-29,C1106,North,Notebook Pack,Stationery,2,7.9,0.0,15.8,7.07,2025-07
11848,2025-07-30,C1113,West,Water Bottle,Lifestyle,2,15.28,0.0,30.56,14.22,2025-07
11849,2025-07-30,C1251,East,Wireless Mouse,Accessories,1,26.49,0.0,26.49,11.15,2025-07
11850,2025-07-30,C1276,West,Printer Ink,Electronics,1,27.27,0.0,27.27,6.91,2025-07
11851,2025-07-30,C1177,North,Laptop Sleeve,Accessories,3,16.66,0.0,49.98,21.1,2025-07
11852,2025-07-30,C1146,North,USB-C Cable,Accessories,2,12.85,0.0,25.7,10.25,2025-07
11853,2025-07-30,C1153,South,Bluetooth Speaker,Electronics,2,44.92,0.0,89.84,27.11,2025-07
11854,2025-07-31,C1195,East,Laptop Sleeve,Accessories,4,18.56,0.0,74.24,33.21,2025-07
11855,2025-07-31,C1193,South,Office Chair,Furniture,3,115.46,0.0,346.38,130.56,2025-07
11856,2025-07-31,C1112,East,Notebook Pack,Stationery,4,7.77,0.0,31.08,16.55,2025-07
11857,2025-07-31,C1154,South,Desk Lamp,Furniture,1,30.78,0.1,27.7,10.3,2025-07
11858,2025-07-31,C1049,North,Laptop Sleeve,Accessories,3,17.01,0.0,51.03,21.46,2025-07
11859,2025-07-31,C1287,North,Laptop Sleeve,Accessories,2,17.98,0.0,35.96,15.84,2025-07
11860,2025-07-31,C1201,West,USB-C Cable,Accessories,1,11.61,0.05,11.03,4.93,2025-07
11861,2025-07-31,C1126,East,Printer Ink,Electronics,3,28.49,0.0,85.47,26.33,2025-07
11862,2025-07-31,C1189,West,Desk Lamp,Furniture,3,34.21,0.0,102.63,38.64,2025-07
11863,2025-07-31,C1181,East,Notebook Pack,Stationery,2,7.68,0.0,15.36,6.47,2025-07
11864,2025-08-01,C1109,East,Office Chair,Furniture,1,119.67,0.05,113.69,42.22,2025-08
11865,2025-08-01,C1078,East,Notebook Pack,Stationery,3,8.44,0.0,25.32,12.23,2025-08
11866,2025-08-01,C1092,West,Monitor Stand,Furniture,4,40.06,0.0,160.24,60.77,2025-08
11867,2025-08-01,C1084,East,Notebook Pack,Stationery,2,7.61,0.0,15.22,6.53,2025-08
11868,2025-08-01,C1003,West,Printer Ink,Electronics,5,28.97,0.1,130.36,41.46,2025-08
11869,2025-08-01,C1232,South,Notebook Pack,Stationery,1,8.23,0.0,8.23,3.59,2025-08
11870,2025-08-01,C1247,West,Water Bottle,Lifestyle,3,14.69,0.0,44.07,20.09,2025-08
11871,2025-08-01,C1035,West,Bluetooth Speaker,Electronics,5,43.66,0.0,218.3,69.45,2025-08
11872,2025-08-01,C1284,South,Laptop Sleeve,Accessories,2,17.46,0.0,34.92,15.4,2025-08
11873,2025-08-01,C1168,North,USB-C Cable,Accessories,5,12.69,0.05,60.28,26.97,2025-08
11874,2025-08-01,C1032,West,Laptop Sleeve,Accessories,3,18.32,0.05,52.21,22.32,2025-08
11875,2025-08-01,C1193,South,Office Chair,Furniture,4,127.35,0.0,509.4,191.78,2025-08
11876,2025-08-01,C1068,North,Bluetooth Speaker,Electronics,5,43.7,0.0,218.5,69.88,2025-08
11877,2025-08-02,C1135,West,Bluetooth Speaker,Electronics,6,48.48,0.0,290.88,92.68,2025-08
11878,2025-08-02,C1186,North,Laptop Sleeve,Accessories,4,18.92,0.0,75.68,32.59,2025-08
11879,2025-08-02,C1276,West,Bluetooth Speaker,Electronics,1,41.67,0.0,41.67,12.76,2025-08
11880,2025-08-02,C1103,West,Laptop Sleeve,Accessories,3,18.49,0.0,55.47,24.48,2025-08
11881,2025-08-02,C1100,East,Desk Lamp,Furniture,2,34.41,0.0,68.82,25.93,2025-08
11882,2025-08-03,C1106,North,USB-C Cable,Accessories,2,11.48,0.0,22.96,9.64,2025-08
11883,2025-08-03,C1118,East,Bluetooth Speaker,Electronics,3,44.9,0.0,134.7,41.56,2025-08
11884,2025-08-03,C1259,North,Bluetooth Speaker,Electronics,3,46.37,0.0,139.11,44.38,2025-08
11885,2025-08-03,C1134,North,Wireless Mouse,Accessories,3,23.08,0.0,69.24,30.58,2025-08
11886,2025-08-03,C1166,South,Printer Ink,Electronics,1,26.66,0.0,26.66,6.62,2025-08
11887,2025-08-03,C1198,South,Notebook Pack,Stationery,2,7.55,0.0,15.1,6.77,2025-08
11888,2025-08-03,C1289,South,Monitor Stand,Furniture,2,36.39,0.0,72.78,27.4,2025-08
